ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,description,gene_biotype
ENSG00000163918,407.6791592616962,-0.825396238460698,0.1105822571247846,1.3511252277752613e-14,3.7964889855403596e-13,RFC4,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972],protein_coding
ENSG00000163923,251.94556771232521,-0.7111623965548485,0.12693669015356723,3.654427356667203e-9,5.605643560077336e-8,RPL39L,ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094],protein_coding
ENSG00000163930,431.6315212250178,0.14882338766770775,0.11667670470649526,0.17609699364934292,0.34991736165357473,BAP1,BRCA1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:950],protein_coding
ENSG00000163931,8026.029786387051,-0.0761628774249752,0.03469472392996455,0.028243054166241056,0.08835655252088848,TKT,transketolase [Source:HGNC Symbol;Acc:HGNC:11834],protein_coding
ENSG00000163932,198.7193251648697,-0.026213382888550983,0.13459865251067532,0.8326812387693137,0.9180555018436847,PRKCD,protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399],protein_coding
ENSG00000163933,225.55645900592557,0.24007233542928125,0.16313308699277634,0.09909827181579109,0.23081382600525974,RFT1,RFT1 homolog [Source:HGNC Symbol;Acc:HGNC:30220],protein_coding
ENSG00000163935,170.9734137368176,-0.31576302791294325,0.15312180783755522,0.02226382402634945,0.0730781387763391,SFMBT1,Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255],protein_coding
ENSG00000163938,937.2277658437166,-0.18007279113553926,0.09287080181472321,0.04504477155616491,0.12719789432633744,GNL3,G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931],protein_coding
ENSG00000163939,392.45098989188165,-0.5645755024555155,0.11947806418251118,6.814043866298578e-7,7.406778940948313e-6,PBRM1,polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064],protein_coding
ENSG00000163945,52.1740625946369,-0.6771795458357991,0.3073767513543236,0.004384832112189141,0.019054246413442773,UVSSA,UV stimulated scaffold protein A [Source:HGNC Symbol;Acc:HGNC:29304],protein_coding
ENSG00000163946,98.48178316396127,-0.35091388550965164,0.25388610038145937,0.07171947750850408,0.18196242477809635,TASOR,transcription activation suppressor [Source:HGNC Symbol;Acc:HGNC:30314],protein_coding
ENSG00000163947,43.991489918209226,0.06730699105652567,0.2588987530441104,0.7106779359716968,0.8458355177237866,ARHGEF3,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683],protein_coding
ENSG00000163950,213.07877226042058,-0.08624540759450852,0.17101165636049415,0.5657843949940468,0.7403461732554485,SLBP,stem-loop binding protein [Source:HGNC Symbol;Acc:HGNC:10904],protein_coding
ENSG00000163956,484.57830494949434,0.18059401938324957,0.09863049177886517,0.05652154180510257,0.15113710813229408,LRPAP1,LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701],protein_coding
ENSG00000163960,744.5146138217884,-0.2593061660407633,0.08151842174975724,0.001044269660739039,0.005523685477376793,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119],protein_coding
ENSG00000163961,245.12771715426467,-0.3493134692232876,0.16718560287261755,0.018771068441130308,0.06373123965985704,RNF168,ring finger protein 168 [Source:HGNC Symbol;Acc:HGNC:26661],protein_coding
ENSG00000163964,136.7685575299613,-0.09432422376788512,0.16464345475294645,0.517318926568862,0.7013526405339493,PIGX,phosphatidylinositol glycan anchor biosynthesis class X [Source:HGNC Symbol;Acc:HGNC:26046],protein_coding
ENSG00000163975,149.24213718304426,-0.01044527809901433,0.1659928634640509,0.9415927262323267,0.9735154178791109,MELTF,melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037],protein_coding
ENSG00000164002,21.31777383987356,-0.1648989842917865,0.32690918591670626,0.35690560671060584,0.5601537561749635,EXO5,exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:26115],protein_coding
ENSG00000164008,63.62534792038195,-0.04740435858153552,0.22237815698337177,0.787883644502066,0.892985149767477,C1orf50,chromosome 1 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:28795],protein_coding
ENSG00000164010,17.160846521594717,0.3660494130317561,0.49310120455013434,0.0788289286972769,0.1952450271915514,ERMAP,erythroblast membrane associated protein (Scianna blood group) [Source:HGNC Symbol;Acc:HGNC:15743],protein_coding
ENSG00000164011,25.578848368501344,-0.20217742840398029,0.3107649129989912,0.29222542775593724,0.4909284976072527,ZNF691,zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028],protein_coding
ENSG00000164022,674.4419306761741,0.020337532544413176,0.08122255191252889,0.7897400138919519,0.8938368198467821,AIMP1,aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648],protein_coding
ENSG00000164024,217.47827748763305,-0.18706228071477826,0.13999257565124365,0.14631383381155283,0.3068418100264111,METAP1,methionyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:15789],protein_coding
ENSG00000164031,243.23076313618364,-0.34170477938897426,0.17340623868943542,0.025488315840980526,0.08131615981529261,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881],protein_coding
ENSG00000164032,2753.41167440977,-0.7453500108639932,0.044181400650573854,1.3951561122229065e-64,2.9374725266939825e-62,H2AZ1,H2A.Z variant histone 1 [Source:HGNC Symbol;Acc:HGNC:4741],protein_coding
ENSG00000164035,4.375240949140631,-0.01471106865169002,0.34397217196919205,0.8795937317209044,0.9410661044515036,EMCN,endomucin [Source:HGNC Symbol;Acc:HGNC:16041],protein_coding
ENSG00000164038,51.03372480793423,-0.06482257737945141,0.26612319806679935,0.7194501419365321,0.851331794715875,SLC9B2,solute carrier family 9 member B2 [Source:HGNC Symbol;Acc:HGNC:25143],protein_coding
ENSG00000164039,127.54653928655684,0.36208812666617035,0.1815765067228494,0.022129145525992183,0.07275400357957217,BDH2,3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389],protein_coding
ENSG00000164040,366.0090521903059,-0.1465915607834507,0.11786411607145118,0.18726561946437129,0.36595964032643186,PGRMC2,progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089],protein_coding
ENSG00000164045,126.4988221784056,-0.6940352826984106,0.17654475379029258,1.5829724406723047e-5,1.3324362767323837e-4,CDC25A,cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725],protein_coding
ENSG00000164048,74.99210518693361,0.2339276782223248,0.2289444220680613,0.197173407859628,0.37844096888142886,ZNF589,zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747],protein_coding
ENSG00000164050,140.03616950039927,0.4857125026240634,0.23796049524383184,0.012377269018217398,0.04519805768828734,PLXNB1,plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103],protein_coding
ENSG00000164051,259.65360644634444,0.6135420079270165,0.15876333873573018,2.7303507948198188e-5,2.1734918497209887e-4,CCDC51,coiled-coil domain containing 51 [Source:HGNC Symbol;Acc:HGNC:25714],protein_coding
ENSG00000164053,135.1600009686551,-1.3132686953152044,0.24649070279409221,8.05326695334022e-9,1.1833528974458813e-7,ATRIP,ATR interacting protein [Source:HGNC Symbol;Acc:HGNC:33499],protein_coding
ENSG00000164054,854.4159851985515,0.34358282362293424,0.07631146204704162,3.858589801165119e-6,3.64067067181755e-5,SHISA5,shisa family member 5 [Source:HGNC Symbol;Acc:HGNC:30376],protein_coding
ENSG00000164056,27.117543556082136,-0.941538878079635,0.6921322849306976,0.009508494500544617,0.03645436779081336,SPRY1,sprouty RTK signaling antagonist 1 [Source:HGNC Symbol;Acc:HGNC:11269],protein_coding
ENSG00000164062,468.03788604648093,-0.1667911269721957,0.1005335812024597,0.065362229347062,0.16929852798522801,APEH,acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586],protein_coding
ENSG00000164066,103.37366056482512,0.0344666293261386,0.21185443867728934,0.8393833273933534,0.9210624503488143,INTU,inturned planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:29239],protein_coding
ENSG00000164068,102.16134629661924,0.013808023077366074,0.19143368143572786,0.9332852311526613,0.9686991769133448,RNF123,ring finger protein 123 [Source:HGNC Symbol;Acc:HGNC:21148],protein_coding
ENSG00000164070,398.5575505659606,-0.2860420311437616,0.12873494423374615,0.01659159067561506,0.05781291060625787,HSPA4L,heat shock protein family A (Hsp70) member 4 like [Source:HGNC Symbol;Acc:HGNC:17041],protein_coding
ENSG00000164073,98.41306814308247,-0.247465242657698,0.21089986494887691,0.15414637836992687,0.3187018880206855,MFSD8,major facilitator superfamily domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28486],protein_coding
ENSG00000164074,77.4492764959736,-0.034109212551757216,0.2062475216705348,0.8395968808069239,0.9211577853841703,ABHD18,abhydrolase domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26111],protein_coding
ENSG00000164076,6.460868296134353,0.06973313110843683,0.34985520278415844,0.5302947768341368,0.7113484656956435,CAMKV,CaM kinase like vesicle associated [Source:HGNC Symbol;Acc:HGNC:28788],protein_coding
ENSG00000164077,132.35411460612195,0.6208077450269085,0.190622469744863,2.590097897562201e-4,0.0016176271712934184,MON1A,"MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]",protein_coding
ENSG00000164078,36.599762813683576,-0.5651569903521393,0.3661810140431745,0.022332022705548033,0.07326428793687796,MST1R,macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381],protein_coding
ENSG00000164080,484.3796853420012,0.12203286009265255,0.10724939679795055,0.23184665739278246,0.4213151009845196,RAD54L2,RAD54 like 2 [Source:HGNC Symbol;Acc:HGNC:29123],protein_coding
ENSG00000164081,235.99109518468583,0.38221372619955285,0.1525246844328417,0.005786157039754442,0.02411421738097228,TEX264,"testis expressed 264, ER-phagy receptor [Source:HGNC Symbol;Acc:HGNC:30247]",protein_coding
ENSG00000164086,194.86753274073317,0.14899228362369474,0.175921944642321,0.331847148668731,0.5347547363219118,DUSP7,dual specificity phosphatase 7 [Source:HGNC Symbol;Acc:HGNC:3073],protein_coding
ENSG00000164087,157.4097305869365,-0.7297138920512548,0.1597794233095205,9.125035648745413e-7,9.70600677655481e-6,POC1A,POC1 centriolar protein A [Source:HGNC Symbol;Acc:HGNC:24488],protein_coding
ENSG00000164088,71.88892755679831,0.6772972247291783,0.266080202315725,0.0018999041897055503,0.0093295614682985,PPM1M,"protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]",protein_coding
ENSG00000164091,835.066991812514,-0.22712023544424764,0.11099779191811299,0.03159911265194062,0.09630742840775873,WDR82,WD repeat domain 82 [Source:HGNC Symbol;Acc:HGNC:28826],protein_coding
ENSG00000164093,16.470413569858717,-1.4290675499393155,0.5515142545374422,5.553436916281771e-4,0.0031790065327095274,PITX2,paired like homeodomain 2 [Source:HGNC Symbol;Acc:HGNC:9005],protein_coding
ENSG00000164096,593.5611663109561,0.08438790958188866,0.10424770034297161,0.3977116286542985,0.6007693103112106,C4orf3,chromosome 4 open reading frame 3 [Source:HGNC Symbol;Acc:HGNC:19225],protein_coding
ENSG00000164099,8.16079605316455,-0.20517097899880202,0.4106829065082894,0.1318869186044997,0.28486536522641376,PRSS12,serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477],protein_coding
ENSG00000164104,1197.7411070782887,-1.365177098465653,0.08679067561715006,7.932307115373282e-57,1.3252126126444275e-54,HMGB2,high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000],protein_coding
ENSG00000164105,70.3688907148444,-0.23425474159941378,0.269998669583484,0.2259143204661657,0.41351710200845143,SAP30,Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532],protein_coding
ENSG00000164106,81.43456450357507,-0.07056759944125796,0.232442549917078,0.690696515500677,0.8328891764667665,SCRG1,stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036],protein_coding
ENSG00000164109,279.35251151588164,-0.8382551594328601,0.1372190200434603,1.5056678000903026e-10,2.8187715088170466e-9,MAD2L1,mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763],protein_coding
ENSG00000164111,1714.7611423708947,0.03275446637519182,0.06249305418180443,0.5964718881351003,0.763599277081167,ANXA5,annexin A5 [Source:HGNC Symbol;Acc:HGNC:543],protein_coding
ENSG00000164114,490.9086838737592,0.1601621250275793,0.11116684470754094,0.12804580690662454,0.278923579750856,MAP9,microtubule associated protein 9 [Source:HGNC Symbol;Acc:HGNC:26118],protein_coding
ENSG00000164117,66.08514076403965,0.02688472329831954,0.2597629681081887,0.8822572180609344,0.9422104948302225,FBXO8,F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587],protein_coding
ENSG00000164118,60.33410096612511,-0.9924236623500771,0.2664206176597552,2.0708573512837138e-5,1.6930360366612063e-4,CEP44,centrosomal protein 44 [Source:HGNC Symbol;Acc:HGNC:29356],protein_coding
ENSG00000164124,108.64963737874734,0.045636854237573,0.22724044549782735,0.7929784934723857,0.8956579987028194,TMEM144,transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633],protein_coding
ENSG00000164134,592.9538541863765,-0.3537736652139579,0.13093225136923908,0.0037100926649739725,0.016504811652865402,NAA15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]",protein_coding
ENSG00000164136,6.482784448256184,-0.16142967555530086,0.375228841594303,0.24677815097442377,0.43931710734334856,IL15,interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977],protein_coding
ENSG00000164142,22.995171067978518,-0.6806241149294762,0.4638148957901316,0.016438163302014665,0.0573954043507418,FAM160A1,family with sequence similarity 160 member A1 [Source:HGNC Symbol;Acc:HGNC:34237],protein_coding
ENSG00000164144,86.01661133117354,0.19619335411261477,0.2168695072363904,0.2632825695397161,0.4574556967923849,ARFIP1,ADP ribosylation factor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21496],protein_coding
ENSG00000164151,291.70789883663036,-0.2702852840364626,0.15927700974781414,0.057668795266708706,0.15361687751287917,ICE1,interactor of little elongation complex ELL subunit 1 [Source:HGNC Symbol;Acc:HGNC:29154],protein_coding
ENSG00000164162,93.78526094815997,-0.19707202232415824,0.20635450767836713,0.24738214260727795,0.4397205426013487,ANAPC10,anaphase promoting complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:24077],protein_coding
ENSG00000164163,692.0671204595769,-0.3221492131886849,0.09172223906751338,2.730717414913977e-4,0.0016882147161570908,ABCE1,ATP binding cassette subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:69],protein_coding
ENSG00000164164,269.07679046073264,-0.1969791715301438,0.1286304288084545,0.09952254143264291,0.23138125273328114,OTUD4,OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949],protein_coding
ENSG00000164167,218.1287175728697,-0.16318757099518455,0.1492347334413898,0.22746046100165512,0.41565417733865645,LSM6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]",protein_coding
ENSG00000164168,87.39675616403879,-0.14442313174053498,0.19513191898205098,0.379685027282522,0.5837510122369074,TMEM184C,transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587],protein_coding
ENSG00000164169,26.555150039339935,-0.5885136510184236,0.4626319508319218,0.028512213632989974,0.08901610943036528,PRMT9,protein arginine methyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:25099],protein_coding
ENSG00000164171,567.9941451439183,1.1946850249292922,0.11874557555721417,8.108654794374549e-25,4.5819861834388535e-23,ITGA2,integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137],protein_coding
ENSG00000164172,252.7391795532973,-0.05106673027040389,0.15035471997999186,0.7076280983971309,0.8441667085038732,MOCS2,molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193],protein_coding
ENSG00000164176,17.924377225524292,0.04729750932255698,0.2941691963318649,0.783119572864124,0.8900138890063285,EDIL3,EGF like repeats and discoidin domains 3 [Source:HGNC Symbol;Acc:HGNC:3173],protein_coding
ENSG00000164180,118.02084697756862,-0.18137798566740615,0.19242969624460146,0.26553992061988246,0.4600776214550325,TMEM161B,transmembrane protein 161B [Source:HGNC Symbol;Acc:HGNC:28483],protein_coding
ENSG00000164181,38.46964470990229,-0.19455392339511723,0.268515751484698,0.3069938116215505,0.5079111824136955,ELOVL7,ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292],protein_coding
ENSG00000164182,597.267785064725,-0.3681702515258695,0.08290327432043049,4.827093984496005e-6,4.4856369130413294e-5,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:28086],protein_coding
ENSG00000164187,129.96566096453702,-0.021202770190589727,0.1912843762456752,0.8914720066060247,0.9473468765670325,LMBRD2,LMBR1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25287],protein_coding
ENSG00000164190,949.1145994940961,-0.39779679138992213,0.07945926101844147,2.728919883609618e-7,3.177537773566654e-6,NIPBL,NIPBL cohesin loading factor [Source:HGNC Symbol;Acc:HGNC:28862],protein_coding
ENSG00000164197,35.58283033786719,-0.19652851797457574,0.3439001210544698,0.27904398975518735,0.47612190525502107,RNF180,ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752],protein_coding
ENSG00000164199,47.463762439391836,-0.7751259496203645,0.41768988296790777,0.0068697446894706886,0.027830251944429226,ADGRV1,adhesion G protein-coupled receptor V1 [Source:HGNC Symbol;Acc:HGNC:17416],protein_coding
ENSG00000164209,305.81321532718584,-0.02619182712074767,0.10702061792752526,0.7980394566905675,0.898664110875084,SLC25A46,solute carrier family 25 member 46 [Source:HGNC Symbol;Acc:HGNC:25198],protein_coding
ENSG00000164211,101.6367826439657,-0.33592763517410174,0.19177904329043258,0.04091327235776574,0.11798244683497267,STARD4,StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058],protein_coding
ENSG00000164219,248.61472917440756,0.29846657933729687,0.12381193353807667,0.010051228826810563,0.038135617642083036,PGGT1B,protein geranylgeranyltransferase type I subunit beta [Source:HGNC Symbol;Acc:HGNC:8895],protein_coding
ENSG00000164221,193.8108168914346,-0.0684380442021754,0.1316514295035353,0.5741808149504284,0.7468821196503118,CCDC112,coiled-coil domain containing 112 [Source:HGNC Symbol;Acc:HGNC:28599],protein_coding
ENSG00000164236,201.57347757341157,-0.35101925370952963,0.1698779052807571,0.02019715976421527,0.06761715216205373,ANKRD33B,ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240],protein_coding
ENSG00000164237,512.0260039703129,0.5190802666296174,0.09950190891593658,6.260506959018831e-8,8.005323790359353e-7,CMBL,carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090],protein_coding
ENSG00000164241,35.230375868440696,-0.15393514201312053,0.2744836518642016,0.4114004539211408,0.6137265822350707,C5orf63,chromosome 5 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40051],protein_coding
ENSG00000164244,315.35911420922884,0.30926114742818916,0.12996862275744683,0.01051943651058975,0.039599250347235965,PRRC1,proline rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28164],protein_coding
ENSG00000164251,11.540904136267395,-0.1376284910414725,0.357911111931539,0.33482029551475717,0.5381915856580023,F2RL1,F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538],protein_coding
ENSG00000164252,204.98229839515167,-0.8957821420018932,0.1948586652254669,5.464134907832663e-7,6.037653021810785e-6,AGGF1,angiogenic factor with G-patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684],protein_coding
ENSG00000164253,189.9807595801561,-0.005376549651119274,0.14708142574371252,0.9683867748928511,0.9851869357028694,WDR41,WD repeat domain 41 [Source:HGNC Symbol;Acc:HGNC:25601],protein_coding
ENSG00000164258,831.7104632495578,0.5755769629542089,0.08153980866599075,5.032579161184367e-13,1.2200432445962732e-11,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711],protein_coding
ENSG00000164266,9.119070305693585,-0.152729090378656,0.36027460147026646,0.31369829827846557,0.5155627506993173,SPINK1,serine peptidase inhibitor Kazal type 1 [Source:HGNC Symbol;Acc:HGNC:11244],protein_coding
ENSG00000164283,671.143483657196,0.3957989780095973,0.08355468152834448,1.003128665199729e-6,1.061851761991724e-5,ESM1,endothelial cell specific molecule 1 [Source:HGNC Symbol;Acc:HGNC:3466],protein_coding
ENSG00000164284,236.0850401421388,-0.08500377926370067,0.1317416084457451,0.4875493283160468,0.6794652281993109,GRPEL2,"GrpE like 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21060]",protein_coding
ENSG00000164291,35.40072449888235,-0.24464160418765113,0.292673221247518,0.2165461242107045,0.40269980993569604,ARSK,arylsulfatase family member K [Source:HGNC Symbol;Acc:HGNC:25239],protein_coding
ENSG00000164292,790.6433810126105,-0.09036846534377721,0.08665115322021728,0.2806545163640543,0.47775610992529793,RHOBTB3,Rho related BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18757],protein_coding
ENSG00000164294,719.0546558064235,0.10162807836323158,0.09424507588519611,0.2639096079784228,0.4582343735459058,GPX8,glutathione peroxidase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33100],protein_coding
ENSG00000164296,13.690567825808005,0.008565913739745168,0.3137106107399187,0.9608796140893664,0.9830217376494783,TIGD6,tigger transposable element derived 6 [Source:HGNC Symbol;Acc:HGNC:18332],protein_coding
ENSG00000164300,50.76589855507856,-0.041699803872890365,0.23446270269187805,0.8146564372544034,0.9079018362406304,SERINC5,serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825],protein_coding
ENSG00000164305,175.71436864775103,0.2511676615509107,0.16037341653029907,0.08018439333722202,0.19744218609309558,CASP3,caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504],protein_coding
ENSG00000164306,43.422507729703874,-1.3652236065719365,0.35909033281258956,1.0756591163133663e-5,9.38834788059991e-5,PRIMPOL,primase and DNA directed polymerase [Source:HGNC Symbol;Acc:HGNC:26575],protein_coding
ENSG00000164307,75.87454948328451,0.5934233322908005,0.255710212605692,0.004376173402147085,0.019032763211941344,ERAP1,endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173],protein_coding
ENSG00000164308,210.28769225698082,1.2905745096402477,0.17530101344997745,1.6638029208130575e-14,4.632726611032011e-13,ERAP2,endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499],protein_coding
ENSG00000164309,45.38646503474407,0.15546651994036237,0.28554302182240177,0.4093744779454996,0.6122492678819041,CMYA5,cardiomyopathy associated 5 [Source:HGNC Symbol;Acc:HGNC:14305],protein_coding
ENSG00000164323,288.46865706000636,0.0680026795421795,0.12427819939420029,0.5613438581507241,0.7363535973181385,CFAP97,cilia and flagella associated protein 97 [Source:HGNC Symbol;Acc:HGNC:29276],protein_coding
ENSG00000164327,341.0518377046487,-0.05375248111307633,0.11731866624953471,0.6259447111750995,0.7864667280461933,RICTOR,RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611],protein_coding
ENSG00000164329,143.99632699206614,0.40048271769940536,0.2055000412799614,0.021387373737944748,0.07084567550694199,TENT2,terminal nucleotidyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26776],protein_coding
ENSG00000164331,223.42848862432402,-0.08939381895331627,0.15185783252416338,0.5175500169165064,0.7014765220464464,ANKRA2,ankyrin repeat family A member 2 [Source:HGNC Symbol;Acc:HGNC:13208],protein_coding
ENSG00000164332,546.2688009270713,0.15453589531528322,0.11838590550052212,0.1674540783953999,0.33794238247601055,UBLCP1,ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110],protein_coding
ENSG00000164338,156.08346614451546,-0.12260921001192975,0.1797741820943171,0.42989933147191,0.6312747420199921,UTP15,UTP15 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:25758],protein_coding
ENSG00000164342,6.557309216594548,0.025870171359422323,0.3330462684414782,0.8439371218632329,0.9235108709208976,TLR3,toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849],protein_coding
ENSG00000164346,2627.4434191033083,-0.026373476844084406,0.05387404302693277,0.6170344137857315,0.7792763385955653,NSA2,NSA2 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:30728],protein_coding
ENSG00000164347,229.8450108664031,0.10548181758302817,0.15244925008750101,0.4437847954433782,0.6418616755569883,GFM2,GTP dependent ribosome recycling factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682],protein_coding
ENSG00000164362,9.871042531765422,-1.3552970551763766,0.9296733333243726,0.005098663608329538,0.021630267640084185,TERT,telomerase reverse transcriptase [Source:HGNC Symbol;Acc:HGNC:11730],protein_coding
ENSG00000164366,115.72158496738955,-0.07218568433419258,0.18656800463931872,0.6492107913144161,0.8029159334703515,CCDC127,coiled-coil domain containing 127 [Source:HGNC Symbol;Acc:HGNC:30520],protein_coding
ENSG00000164398,5.593832783589105,0.14043645468447333,0.37583520476636134,0.2388180626608339,0.42946576053800944,ACSL6,acyl-CoA synthetase long chain family member 6 [Source:HGNC Symbol;Acc:HGNC:16496],protein_coding
ENSG00000164402,213.71733592251505,-0.3878292653583978,0.13937408144742355,0.0025936422502400996,0.012176017527852882,SEPTIN8,septin 8 [Source:HGNC Symbol;Acc:HGNC:16511],protein_coding
ENSG00000164403,116.23308534417284,0.013627474096973475,0.17051707689228146,0.9264659646690606,0.9654301136950355,SHROOM1,shroom family member 1 [Source:HGNC Symbol;Acc:HGNC:24084],protein_coding
ENSG00000164405,2047.0674497475602,-0.13816191272732917,0.058908542354979714,0.01742745316193024,0.06007175489994792,UQCRQ,ubiquinol-cytochrome c reductase complex III subunit VII [Source:HGNC Symbol;Acc:HGNC:29594],protein_coding
ENSG00000164406,7.401737460299464,0.24713204703046235,0.4490377286625085,0.08434925169751471,0.20506928164992108,LEAP2,liver enriched antimicrobial peptide 2 [Source:HGNC Symbol;Acc:HGNC:29571],protein_coding
ENSG00000164414,84.85476536661884,0.010314676016021297,0.2155485895532066,0.9556792896603109,0.9804700712056743,SLC35A1,solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021],protein_coding
ENSG00000164430,241.69240097146027,-0.3760810337896702,0.12202036686963377,0.0010391670368541841,0.005505686782643506,CGAS,cyclic GMP-AMP synthase [Source:HGNC Symbol;Acc:HGNC:21367],protein_coding
ENSG00000164438,5.313929827592183,-0.06634360249817174,0.3484395111901745,0.5443269231086054,0.7220214826503694,TLX3,T cell leukemia homeobox 3 [Source:HGNC Symbol;Acc:HGNC:13532],protein_coding
ENSG00000164442,130.6917371648708,1.3036383007529613,0.19157047793852028,8.962492389581607e-13,2.1225502007375855e-11,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987],protein_coding
ENSG00000164463,584.2196544694125,1.1019018313428859,0.0857107880102159,6.122180223867695e-39,6.190651976371479e-37,CREBRF,CREB3 regulatory factor [Source:HGNC Symbol;Acc:HGNC:24050],protein_coding
ENSG00000164465,79.9465050176408,0.2013994847059248,0.21589227833580205,0.25038783649701923,0.4431266790835519,DCBLD1,"discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]",protein_coding
