Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69541,Stabilization of p53,,-3.4,3.2,4.2,5157,24,663,10,1.5,0.47,4193|5683|5690|5693|5713|5714|5715|5717|10197|51230,MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PHF20,-0.86
Regulatable_sites,Reactome Gene Sets,6,R-HSA-351202,Metabolism of polyamines,,-3.4,3.2,4.2,5157,24,663,10,1.5,0.47,262|4947|5683|5690|5693|5713|5714|5715|5717|10197,AMD1|OAZ2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.86
Regulatable_sites,GO Biological Processes,19,GO:0042542,response to hydrogen peroxide,19_GO:0050896 response to stimulus,-3.4,2.7,4.1,5157,37,663,13,2,0.54,558|824|4193|5562|6188|6778|8428|8754|10105|10276|10494|23411|140885,AXL|CAPN2|MDM2|PRKAA1|RPS3|STAT6|STK24|ADAM9|PPIF|NET1|STK25|SIRT1|SIRPA,-0.85
Regulatable_sites,WikiPathways,27,WP3888,VEGFA-VEGFR2 signaling,,-3.4,1.7,3.7,5157,196,663,42,6.3,0.95,355|813|824|1213|1495|1500|1969|1981|2624|3320|3383|3491|3939|4193|4627|4673|5562|5717|5781|5906|5954|6155|6386|6464|6778|7086|7414|7430|8411|8575|8667|8754|8826|10399|10645|23521|26986|55692|56905|57326|83939|84790,FAS|CALU|CAPN2|CLTC|CTNNA1|CTNND1|EPHA2|EIF4G1|GATA2|HSP90AA1|ICAM1|CCN1|LDHA|MDM2|MYH9|NAP1L1|PRKAA1|PSMD11|PTPN11|RAP1A|RCN1|RPL27|SDCBP|SHC1|STAT6|TKT|VCL|EZR|EEA1|PRKRA|EIF3H|ADAM9|IQGAP1|RACK1|CAMKK2|RPL13A|PABPC1|LUC7L|C15orf39|PBXIP1|EIF2A|TUBA1C,-0.84
Regulatable_sites,GO Biological Processes,19,GO:0016032,viral process,19_GO:0016032 viral process,-3.3,1.9,3.8,5157,109,663,27,4.1,0.77,558|821|975|1939|1969|3383|3609|3916|3949|5094|5119|5245|5478|5481|5725|5817|5861|7415|7812|7879|8661|9218|9397|9798|9972|23633|29082,AXL|CANX|CD81|EIF2D|EPHA2|ICAM1|ILF3|LAMP1|LDLR|PCBP2|CHMP1A|PHB1|PPIA|PPID|PTBP1|PVR|RAB1A|VCP|CSDE1|RAB7A|EIF3A|VAPA|NMT2|IST1|NUP153|KPNA6|CHMP4A,-0.83
Regulatable_sites,GO Biological Processes,19,GO:0050684,regulation of mRNA processing,19_GO:0008152 metabolic process,-3.3,2.2,3.8,5157,72,663,20,3,0.66,677|1153|3178|5725|5935|5978|6428|6434|6651|7072|9939|9967|10179|10181|10656|10658|10914|29896|51341|58517,ZFP36L1|CIRBP|HNRNPA1|PTBP1|RBM3|REST|SRSF3|TRA2B|SON|TIA1|RBM8A|THRAP3|RBM7|RBM5|KHDRBS3|CELF1|PAPOLA|TRA2A|ZBTB7A|RBM25,-0.78
Regulatable_sites,Reactome Gene Sets,6,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),,-3.2,2.7,3.9,5157,38,663,13,2,0.54,3845|4893|5478|5534|5683|5690|5693|5713|5714|5715|5717|6885|10197,KRAS|NRAS|PPIA|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|MAP3K7|PSME3,-0.74
Regulatable_sites,Canonical Pathways,11,M7997,SA CASPASE CASCADE,,-3.2,5.6,4.6,5157,7,663,5,0.75,0.34,142|355|1676|6720|6721,PARP1|FAS|DFFA|SREBF1|SREBF2,-0.74
Regulatable_sites,GeDiPNet,37,GDP03967,LEOPARD Syndrome,,-3.2,4.7,4.5,5157,10,663,6,0.9,0.37,1969|3845|4893|5500|5781|5921,EPHA2|KRAS|NRAS|PPP1CB|PTPN11|RASA1,-0.74
Regulatable_sites,GO Biological Processes,19,GO:0080135,regulation of cellular response to stress,19_GO:0050896 response to stimulus,-3.2,1.6,3.5,5157,242,663,49,7.4,1,60|142|267|355|637|1739|1981|3309|3552|4193|5429|5478|5610|5792|6188|6386|6599|6601|7430|8428|8531|8996|9521|9611|10114|10399|10494|10550|10869|10902|10955|10959|23411|26122|26272|26973|27250|29035|51377|54407|54617|55031|55611|55719|55829|57599|57805|65018|140885,ACTB|PARP1|AMFR|FAS|BID|DLG1|EIF4G1|HSPA5|IL1A|MDM2|POLH|PPIA|EIF2AK2|PTPRF|RPS3|SDCBP|SMARCC1|SMARCC2|EZR|STK24|YBX3|NOL3|EEF1E1|NCOR1|HIPK3|RACK1|STK25|ARL6IP5|USP19|BRD8|SERINC3|TMED2|SIRT1|EPC2|FBXO4|CHORDC1|PDCD4|HAPSTR1|UCHL5|SLC38A2|INO80|USP47|OTUB1|SLF2|SELENOS|WDR48|CCAR2|PINK1|SIRPA,-0.73
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-3.2,1.7,3.6,5157,187,663,40,6,0.92,60|892|1213|2962|3320|3845|4087|4089|4193|4627|4893|5245|5432|5441|5500|5501|5683|5690|5693|5713|5714|5715|5717|5781|5906|6238|6464|7414|7415|7529|8323|8826|9208|9611|9612|10197|22906|55914|56829|57599,ACTB|CCNC|CLTC|GTF2F1|HSP90AA1|KRAS|SMAD2|SMAD4|MDM2|MYH9|NRAS|PHB1|POLR2C|POLR2L|PPP1CB|PPP1CC|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PTPN11|RAP1A|RRBP1|SHC1|VCL|VCP|YWHAB|FZD6|IQGAP1|LRRFIP1|NCOR1|NCOR2|PSME3|TRAK1|ERBIN|ZC3HAV1|WDR48,-0.73
Regulatable_sites,GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-3.2,2,3.7,5157,89,663,23,3.5,0.71,355|2752|3178|3309|3992|4149|5562|5610|5828|6720|6721|7486|7534|8131|8428|8565|10985|23367|23411|23710|26100|54407|83939,FAS|GLUL|HNRNPA1|HSPA5|FADS1|MAX|PRKAA1|EIF2AK2|PEX2|SREBF1|SREBF2|WRN|YWHAZ|NPRL3|STK24|YARS1|GCN1|LARP1|SIRT1|GABARAPL1|WIPI2|SLC38A2|EIF2A,-0.73
Regulatable_sites,WikiPathways,27,WP183,Proteasome degradation,,-3.2,3.3,4.1,5157,21,663,9,1.4,0.45,5683|5690|5693|5713|5714|5715|5717|7320|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|UBE2B|PSME3,-0.73
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9678108,SARS-CoV-1 Infection,,-3.2,2.2,3.7,5157,68,663,19,2.9,0.65,821|3178|4089|5094|5478|6188|6191|6223|6228|6235|7329|7415|7529|7534|23193|29082|57506|85437|340061,CANX|HNRNPA1|SMAD4|PCBP2|PPIA|RPS3|RPS4X|RPS19|RPS23|RPS29|UBE2I|VCP|YWHAB|YWHAZ|GANAB|CHMP4A|MAVS|ZCRB1|STING1,-0.71
Regulatable_sites,GO Biological Processes,19,GO:0009895,negative regulation of catabolic process,19_GO:0048519 negative regulation of biological process,-3.2,1.8,3.6,5157,140,663,32,4.8,0.83,1153|1676|1981|3183|3184|4089|4170|5245|5562|6599|7812|8531|8667|8724|8898|9191|9349|9611|9637|9704|9967|10644|23367|26073|26986|51322|51377|55737|57805|65018|79142|80011,CIRBP|DFFA|EIF4G1|HNRNPC|HNRNPD|SMAD4|MCL1|PHB1|PRKAA1|SMARCC1|CSDE1|YBX3|EIF3H|SNX3|MTMR2|DEDD|RPL23|NCOR1|FEZ2|DHX34|THRAP3|IGF2BP2|LARP1|POLDIP2|PABPC1|WAC|UCHL5|VPS35|CCAR2|PINK1|PHF23|PSME3IP1,-0.71
Regulatable_sites,GO Biological Processes,19,GO:0061077,chaperone-mediated protein folding,19_GO:0008152 metabolic process,-3.2,2.7,3.9,5157,34,663,12,1.8,0.52,908|1676|2288|3309|3313|5201|5481|6767|9601|22948|26973|51182,CCT6A|DFFA|FKBP4|HSPA5|HSPA9|PFDN1|PPID|ST13|PDIA4|CCT5|CHORDC1|HSPA14,-0.71
Regulatable_sites,GO Biological Processes,19,GO:0045727,positive regulation of translation,19_GO:0048518 positive regulation of biological process,-3.2,2.3,3.8,5157,58,663,17,2.6,0.61,1153|1654|1981|3184|3646|5935|6191|6451|7555|7812|8531|23367|26986|27161|65018|127933|253943,CIRBP|DDX3X|EIF4G1|HNRNPD|EIF3E|RBM3|RPS4X|SH3BGRL|CNBP|CSDE1|YBX3|LARP1|PABPC1|AGO2|PINK1|UHMK1|YTHDF3,-0.71
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5684996,MAPK1/MAPK3 signaling,,-3.2,2,3.6,5157,95,663,24,3.6,0.73,60|1739|3572|3845|4893|5245|5500|5501|5683|5690|5693|5713|5714|5715|5717|5781|5786|5906|5921|6464|7414|7529|8826|10197,ACTB|DLG1|IL6ST|KRAS|NRAS|PHB1|PPP1CB|PPP1CC|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PTPN11|PTPRA|RAP1A|RASA1|SHC1|VCL|YWHAB|IQGAP1|PSME3,-0.71
Regulatable_sites,GO Biological Processes,19,GO:0034249,negative regulation of amide metabolic process,19_GO:0048519 negative regulation of biological process,-3.1,1.9,3.6,5157,101,663,25,3.8,0.74,677|1153|1654|1981|3184|3609|3646|5562|5610|6188|7072|8570|9125|10399|10644|10658|23367|23521|26135|26523|27161|55571|57142|94101|253943,ZFP36L1|CIRBP|DDX3X|EIF4G1|HNRNPD|ILF3|EIF3E|PRKAA1|EIF2AK2|RPS3|TIA1|KHSRP|CNOT9|RACK1|IGF2BP2|CELF1|LARP1|RPL13A|SERBP1|AGO1|AGO2|CNOT11|RTN4|ORMDL1|YTHDF3,-0.68
Regulatable_sites,Reactome Gene Sets,6,R-HSA-190236,Signaling by FGFR,,-3.1,2.6,3.8,5157,39,663,13,2,0.54,2962|3178|3185|3845|4670|4893|5432|5441|5725|5781|6464|7072|7073,GTF2F1|HNRNPA1|HNRNPF|KRAS|HNRNPM|NRAS|POLR2C|POLR2L|PTBP1|PTPN11|SHC1|TIA1|TIAL1,-0.67
Regulatable_sites,GO Biological Processes,19,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,19_GO:0048519 negative regulation of biological process,-3.1,2.5,3.8,5157,44,663,14,2.1,0.56,637|1654|4193|5478|8531|8725|8996|10105|10399|23411|55031|55829|57805|65018,BID|DDX3X|MDM2|PPIA|YBX3|URI1|NOL3|PPIF|RACK1|SIRT1|USP47|SELENOS|CCAR2|PINK1,-0.65
Regulatable_sites,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-3.1,2.2,3.7,5157,64,663,18,2.7,0.63,1739|1969|3383|3491|3552|4089|4238|5245|5781|5906|6464|7430|7534|7786|8661|10385|51231|140885,DLG1|EPHA2|ICAM1|CCN1|IL1A|SMAD4|MFAP3|PHB1|PTPN11|RAP1A|SHC1|EZR|YWHAZ|MAP3K12|EIF3A|BTN2A2|VRK3|SIRPA,-0.65
Regulatable_sites,CORUM,33,CORUM:193,PA700-20S-PA28 complex,,-3.1,3.9,4.2,5157,14,663,7,1.1,0.4,5683|5690|5693|5713|5714|5715|5717,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11,-0.64
Regulatable_sites,Reactome Gene Sets,6,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,,-3.1,3,3.9,5157,26,663,10,1.5,0.47,3320|5683|5690|5693|5713|5714|5715|5717|10197|84790,HSP90AA1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|TUBA1C,-0.63
Regulatable_sites,WikiPathways,27,WP2359,Parkin-ubiquitin proteasomal system pathway,,-3.1,3,3.9,5157,26,663,10,1.5,0.47,3309|3313|5713|5714|5715|5717|6477|51182|84790|203068,HSPA5|HSPA9|PSMD7|PSMD8|PSMD9|PSMD11|SIAH1|HSPA14|TUBA1C|TUBB,-0.63
Regulatable_sites,Reactome Gene Sets,6,R-HSA-8941858,Regulation of RUNX3 expression and activity,,-3,3.2,3.9,5157,22,663,9,1.4,0.45,4193|5683|5690|5693|5713|5714|5715|5717|10197,MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.62
Regulatable_sites,Reactome Gene Sets,6,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",,-3,3.2,3.9,5157,22,663,9,1.4,0.45,3646|6188|6191|6223|6228|6235|8661|8667|8669,EIF3E|RPS3|RPS4X|RPS19|RPS23|RPS29|EIF3A|EIF3H|EIF3J,-0.62
Regulatable_sites,Reactome Gene Sets,6,R-HSA-180585,Vif-mediated degradation of APOBEC3G,,-3,3.2,3.9,5157,22,663,9,1.4,0.45,5683|5690|5693|5713|5714|5715|5717|8065|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|CUL5|PSME3,-0.62
Regulatable_sites,Reactome Gene Sets,6,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),,-3,3.2,3.9,5157,22,663,9,1.4,0.45,4947|5683|5690|5693|5713|5714|5715|5717|10197,OAZ2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.62
Regulatable_sites,KEGG Pathway,24,hsa03050,Proteasome,,-3,3.5,4,5157,18,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.62
Regulatable_sites,Reactome Gene Sets,6,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),,-3,3.5,4,5157,18,663,8,1.2,0.42,5683|5690|5693|5713|5714|5715|5717|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3,-0.62
Regulatable_sites,GO Biological Processes,19,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-3,3.5,4,5157,18,663,8,1.2,0.42,142|4170|5478|6421|8996|10399|23411|65018,PARP1|MCL1|PPIA|SFPQ|NOL3|RACK1|SIRT1|PINK1,-0.62
Regulatable_sites,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-3,1.7,3.4,5157,161,663,35,5.3,0.87,355|975|1464|1687|1739|1969|3383|3491|3552|4089|4238|5245|5478|5610|5781|5906|6188|6386|6464|6885|7430|7534|7786|8661|8754|8826|9611|10114|10385|10494|10550|27250|51231|65018|140885,FAS|CD81|CSPG4|GSDME|DLG1|EPHA2|ICAM1|CCN1|IL1A|SMAD4|MFAP3|PHB1|PPIA|EIF2AK2|PTPN11|RAP1A|RPS3|SDCBP|SHC1|MAP3K7|EZR|YWHAZ|MAP3K12|EIF3A|ADAM9|IQGAP1|NCOR1|HIPK3|BTN2A2|STK25|ARL6IP5|PDCD4|VRK3|PINK1|SIRPA,-0.61
Regulatable_sites,GO Biological Processes,19,GO:0000245,spliceosomal complex assembly,19_GO:0008152 metabolic process,-3,2.5,3.7,5157,40,663,13,2,0.54,6629|6635|6636|8996|9169|10181|10658|11168|23020|51631|51747|55692|57461,SNRPB2|SNRPE|SNRPF|NOL3|SCAF11|RBM5|CELF1|PSIP1|SNRNP200|LUC7L2|LUC7L3|LUC7L|ISY1,-0.61
Regulatable_sites,KEGG Pathway,24,hsa05012,Parkinson disease,,-3,2,3.5,5157,81,663,21,3.2,0.68,518|1345|3309|3710|4700|4711|4731|5683|5690|5693|5713|5714|5715|5717|7381|10105|10975|55334|65018|84790|203068,ATP5MC3|COX6C|HSPA5|ITPR3|NDUFA6|NDUFB5|NDUFV3|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|UQCRB|PPIF|UQCR11|SLC39A9|PINK1|TUBA1C|TUBB,-0.6
Regulatable_sites,KEGG Pathway,24,hsa05016,Huntington disease,,-3,1.9,3.5,5157,92,663,23,3.5,0.71,518|1213|1345|2776|4700|4711|4731|5432|5441|5683|5690|5693|5713|5714|5715|5717|5978|7381|10105|10975|26100|84790|203068,ATP5MC3|CLTC|COX6C|GNAQ|NDUFA6|NDUFB5|NDUFV3|POLR2C|POLR2L|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|REST|UQCRB|PPIF|UQCR11|WIPI2|TUBA1C|TUBB,-0.6
Regulatable_sites,GO Biological Processes,19,GO:2001235,positive regulation of apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-3,2.3,3.6,5157,50,663,15,2.3,0.58,355|637|1495|1687|2923|4170|6188|6421|6477|8575|9521|10399|10616|10955|23411,FAS|BID|CTNNA1|GSDME|PDIA3|MCL1|RPS3|SFPQ|SIAH1|PRKRA|EEF1E1|RACK1|RBCK1|SERINC3|SIRT1,-0.59
Regulatable_sites,GO Biological Processes,19,GO:0071243,cellular response to arsenic-containing substance,19_GO:0050896 response to stimulus,-2.9,4.2,4.1,5157,11,663,6,0.9,0.37,1654|3178|7415|10105|54407|79752,DDX3X|HNRNPA1|VCP|PPIF|SLC38A2|ZFAND1,-0.57
Regulatable_sites,GO Biological Processes,19,GO:0060766,negative regulation of androgen receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-2.9,4.2,4.1,5157,11,663,6,0.9,0.37,5245|9611|9612|23411|27086|51341,PHB1|NCOR1|NCOR2|SIRT1|FOXP1|ZBTB7A,-0.57
Regulatable_sites,GeDiPNet,37,GDP07201,"Turner Syndrome, Male",,-2.9,6.2,4.5,5157,5,663,4,0.6,0.3,1969|3845|4893|5781,EPHA2|KRAS|NRAS|PTPN11,-0.56
Regulatable_sites,CORUM,33,CORUM:742,"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)",,-2.9,6.2,4.5,5157,5,663,4,0.6,0.3,3646|8661|8667|8669,EIF3E|EIF3A|EIF3H|EIF3J,-0.56
Regulatable_sites,CORUM,33,CORUM:3067,"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying",,-2.9,6.2,4.5,5157,5,663,4,0.6,0.3,892|2962|6599|6601,CCNC|GTF2F1|SMARCC1|SMARCC2,-0.56
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5689603,UCH proteinases,,-2.9,2.6,3.7,5157,36,663,12,1.8,0.52,60|5683|5690|5693|5713|5714|5715|5717|8314|10197|51377|54617,ACTB|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|BAP1|PSME3|UCHL5|INO80,-0.56
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5357801,Programmed Cell Death,,-2.9,1.9,3.4,5157,88,663,22,3.3,0.7,355|637|1676|1687|3320|3552|5534|5683|5690|5693|5713|5714|5715|5717|6386|7529|7534|8428|10197|26060|29082|140735,FAS|BID|DFFA|GSDME|HSP90AA1|IL1A|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|SDCBP|YWHAB|YWHAZ|STK24|PSME3|APPL1|CHMP4A|DYNLL2,-0.52
Regulatable_sites,GeDiPNet,37,GDP01064,Cardiofaciocutaneous syndrome,,-2.9,4.9,4.2,5157,8,663,5,0.75,0.34,3845|4893|5500|5781|5921,KRAS|NRAS|PPP1CB|PTPN11|RASA1,-0.52
Regulatable_sites,GO Biological Processes,19,GO:0019081,viral translation,19_GO:0016032 viral process,-2.9,4.9,4.2,5157,8,663,5,0.75,0.34,1939|5094|5725|7812|8661,EIF2D|PCBP2|PTBP1|CSDE1|EIF3A,-0.52
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9634285,Constitutive Signaling by Overexpressed ERBB2,,-2.9,4.9,4.2,5157,8,663,5,0.75,0.34,3320|3845|4893|6464|55914,HSP90AA1|KRAS|NRAS|SHC1|ERBIN,-0.52
Regulatable_sites,GeDiPNet,37,GDP05231,Noonan-Like Syndrome With Loose Anagen Hair,,-2.9,4.9,4.2,5157,8,663,5,0.75,0.34,3845|4893|5500|5781|5921,KRAS|NRAS|PPP1CB|PTPN11|RASA1,-0.52
Regulatable_sites,GeDiPNet,37,GDP01790,Costello syndrome,,-2.9,4.9,4.2,5157,8,663,5,0.75,0.34,3845|4893|5500|5781|5921,KRAS|NRAS|PPP1CB|PTPN11|RASA1,-0.52
Regulatable_sites,Reactome Gene Sets,6,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,,-2.8,3.6,3.9,5157,15,663,7,1.1,0.4,60|3845|4893|5906|7414|7529|8826,ACTB|KRAS|NRAS|RAP1A|VCL|YWHAB|IQGAP1,-0.51
Regulatable_sites,Reactome Gene Sets,6,R-HSA-1236974,ER-Phagosome pathway,,-2.8,2.7,3.6,5157,32,663,11,1.7,0.5,567|2923|5683|5690|5693|5713|5714|5715|5717|6810|10197,B2M|PDIA3|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|STX4|PSME3,-0.5
Regulatable_sites,GO Biological Processes,19,GO:0034250,positive regulation of amide metabolic process,19_GO:0048518 positive regulation of biological process,-2.8,2.1,3.4,5157,67,663,18,2.7,0.63,1153|1654|1981|3184|3491|3646|5935|6191|6451|7555|7812|8531|23367|26986|27161|65018|127933|253943,CIRBP|DDX3X|EIF4G1|HNRNPD|CCN1|EIF3E|RBM3|RPS4X|SH3BGRL|CNBP|CSDE1|YBX3|LARP1|PABPC1|AGO2|PINK1|UHMK1|YTHDF3,-0.5
Regulatable_sites,GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0048519 negative regulation of biological process,-2.8,1.6,3.3,5157,189,663,39,5.9,0.91,637|1654|1739|1969|4089|4193|5144|5245|5478|5562|7320|7430|7534|8131|8531|8661|8725|8996|9231|9516|9611|10016|10105|10114|10385|10399|11113|23411|23636|27250|29035|51231|55031|55284|55829|57805|65018|80196|140885,BID|DDX3X|DLG1|EPHA2|SMAD4|MDM2|PDE4D|PHB1|PPIA|PRKAA1|UBE2B|EZR|YWHAZ|NPRL3|YBX3|EIF3A|URI1|NOL3|DLG5|LITAF|NCOR1|PDCD6|PPIF|HIPK3|BTN2A2|RACK1|CIT|SIRT1|NUP62|PDCD4|HAPSTR1|VRK3|USP47|UBE2W|SELENOS|CCAR2|PINK1|RNF34|SIRPA,-0.5
Regulatable_sites,Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-2.8,1.4,3.2,5157,336,663,62,9.4,1.1,648|890|1345|1353|2288|2730|3163|3309|3313|3320|3552|4097|4193|5683|5690|5693|5713|5714|5715|5717|6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6464|6767|7086|7415|8131|8453|8570|9045|9349|9550|9611|9612|9972|10197|10498|10985|23411|23521|23636|25873|26523|51182|55662|57805|84790|116228|119504|140735,BMI1|CCNA2|COX6C|COX11|FKBP4|GCLM|HMOX2|HSPA5|HSPA9|HSP90AA1|IL1A|MAFG|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|SHC1|ST13|TKT|VCP|NPRL3|CUL2|KHSRP|RPL14|RPL23|ATP6V1G1|NCOR1|NCOR2|NUP153|PSME3|CARM1|GCN1|SIRT1|RPL13A|NUP62|RPL36|AGO1|HSPA14|HIF1AN|CCAR2|TUBA1C|COX20|ANAPC16|DYNLL2,-0.48
Regulatable_sites,Reactome Gene Sets,6,R-HSA-162906,HIV Infection,,-2.8,1.8,3.3,5157,106,663,25,3.8,0.74,567|2957|2962|5432|5441|5478|5683|5690|5693|5713|5714|5715|5717|5905|6827|7520|8065|9397|9972|10197|11168|11198|23636|29082|51534,B2M|GTF2A1|GTF2F1|POLR2C|POLR2L|PPIA|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RANGAP1|SUPT4H1|XRCC5|CUL5|NMT2|NUP153|PSME3|PSIP1|SUPT16H|NUP62|CHMP4A|VTA1,-0.48
Regulatable_sites,GO Biological Processes,19,GO:0007565,female pregnancy,19_GO:0022414 reproductive process,-2.8,2.4,3.5,5157,42,663,13,2,0.54,142|824|2288|6159|6670|7026|8614|9191|10959|23633|54407|81539|81671,PARP1|CAPN2|FKBP4|RPL29|SP3|NR2F2|STC2|DEDD|TMED2|KPNA6|SLC38A2|SLC38A1|VMP1,-0.46
Regulatable_sites,GO Biological Processes,19,GO:0009267,cellular response to starvation,19_GO:0050896 response to stimulus,-2.8,2,3.4,5157,73,663,19,2.9,0.65,355|2752|3178|3309|3992|4149|5562|5610|6720|6721|7486|7534|8131|8428|10985|23411|23710|26100|54407,FAS|GLUL|HNRNPA1|HSPA5|FADS1|MAX|PRKAA1|EIF2AK2|SREBF1|SREBF2|WRN|YWHAZ|NPRL3|STK24|GCN1|SIRT1|GABARAPL1|WIPI2|SLC38A2,-0.46
Regulatable_sites,Reactome Gene Sets,6,R-HSA-983705,Signaling by the B Cell Receptor (BCR),,-2.8,2.3,3.5,5157,47,663,14,2.1,0.56,3710|3845|4893|5478|5534|5683|5690|5693|5713|5714|5715|5717|6885|10197,ITPR3|KRAS|NRAS|PPIA|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|MAP3K7|PSME3,-0.46
Regulatable_sites,Reactome Gene Sets,6,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,,-2.7,1.7,3.2,5157,154,663,33,5,0.84,2962|3178|3183|3184|3185|4670|5094|5432|5441|5725|6428|6434|6629|6635|6636|9939|9972|10179|10181|10914|22826|23020|23636|23658|51503|51747|51759|55749|57461|58517|85437|153527|220988,GTF2F1|HNRNPA1|HNRNPC|HNRNPD|HNRNPF|HNRNPM|PCBP2|POLR2C|POLR2L|PTBP1|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|RBM8A|NUP153|RBM7|RBM5|PAPOLA|DNAJC8|SNRNP200|NUP62|LSM5|CWC15|LUC7L3|C9orf78|CCAR1|ISY1|RBM25|ZCRB1|ZMAT2|HNRNPA3,-0.44
Regulatable_sites,GO Biological Processes,19,GO:0062197,cellular response to chemical stress,19_GO:0050896 response to stimulus,-2.7,1.8,3.3,5157,107,663,25,3.8,0.74,142|355|488|558|677|1654|4193|5478|5562|5828|6188|6778|6810|7520|8531|8575|10105|10276|10494|10550|10645|23411|55829|65018|140885,PARP1|FAS|ATP2A2|AXL|ZFP36L1|DDX3X|MDM2|PPIA|PRKAA1|PEX2|RPS3|STAT6|STX4|XRCC5|YBX3|PRKRA|PPIF|NET1|STK25|ARL6IP5|CAMKK2|SIRT1|SELENOS|PINK1|SIRPA,-0.44
