_MEMBER_Control_sites,_MEMBER_PRMT_reg,_MEMBER_Regulatable_sites,_LogP_Control_sites,_LogP_PRMT_reg,_LogP_Regulatable_sites,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,0,-3.543256481779268,0.0,0.0,GO:0006413,M100,1,0,GO Biological Processes,19,translational initiation,19_GO:0008152 metabolic process,-3.543256481779268,2.825158027812895,4.214979610725934,5157,35,678,13,1.9174041297935103,0.5266692445827678,1654|1939|1974|1981|3646|6188|8661|8667|8669|23367|27161|83939|123263,DDX3X|EIF2D|EIF4A2|EIF4G1|EIF3E|RPS3|EIF3A|EIF3H|EIF3J|LARP1|AGO2|EIF2A|MTFMT,-1.048044495019588,0,18,1,1,-3.543256481779268,6.084955752212389,
1,0,0,-2.877045666019804,0.0,0.0,CORUM:742,M100,1,0,CORUM,33,"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)",,-2.877045666019804,6.084955752212389,4.425527290492359,5157,5,678,4,0.5899705014749262,0.29411380052977437,3646|8661|8667|8669,EIF3E|EIF3A|EIF3H|EIF3J,-0.6609090990360548,0,18,0,0,-3.543256481779268,6.084955752212389,
1,0,0,-2.590601306817942,0.0,0.0,GO:0002183,M100,1,0,GO Biological Processes,19,cytoplasmic translational initiation,19_GO:0008152 metabolic process,-2.590601306817942,3.3277101769911503,3.627821120191624,5157,16,678,7,1.0324483775811208,0.38820912487953935,1939|1974|1981|3646|8661|8667|8669,EIF2D|EIF4A2|EIF4G1|EIF3E|EIF3A|EIF3H|EIF3J,-0.5341655827017047,0,18,0,0,-3.543256481779268,6.084955752212389,
1,0,0,-2.4476866775923867,0.0,0.0,CORUM:1097,M100,1,0,CORUM,33,"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)",,-2.4476866775923867,5.070796460176991,3.8814143619916393,5157,6,678,4,0.5899705014749262,0.29411380052977437,3646|8661|8667|8669,EIF3E|EIF3A|EIF3H|EIF3J,-0.4785629958373837,0,18,0,0,-3.543256481779268,6.084955752212389,
1,0,0,-3.543256481779268,0.0,0.0,R-HSA-5654738,M100,1,0,Reactome Gene Sets,6,Signaling by FGFR2,,-3.543256481779268,2.825158027812895,4.214979610725934,5157,35,678,13,1.9174041297935103,0.5266692445827678,2962|3178|3185|3845|4670|4893|5432|5441|5725|5781|6464|7072|7073,GTF2F1|HNRNPA1|HNRNPF|KRAS|HNRNPM|NRAS|POLR2C|POLR2L|PTBP1|PTPN11|SHC1|TIA1|TIAL1,-1.048044495019588,0,19,1,1,-3.543256481779268,3.6029343269678624,
1,0,0,-3.522042819062878,0.0,0.0,R-HSA-6803529,M100,1,0,Reactome Gene Sets,6,FGFR2 alternative splicing,,-3.522042819062878,3.6029343269678624,4.422050840716196,5157,19,678,9,1.3274336283185841,0.439531264797975,2962|3178|3185|4670|5432|5441|5725|7072|7073,GTF2F1|HNRNPA1|HNRNPF|HNRNPM|POLR2C|POLR2L|PTBP1|TIA1|TIAL1,-1.0375993680398738,0,19,0,0,-3.543256481779268,3.6029343269678624,
1,0,0,-3.0211718635364444,0.0,0.0,R-HSA-190236,M100,1,0,Reactome Gene Sets,6,Signaling by FGFR,,-3.0211718635364444,2.5353982300884956,3.7444149317989295,5157,39,678,13,1.9174041297935103,0.5266692445827678,2962|3178|3185|3845|4670|4893|5432|5441|5725|5781|6464|7072|7073,GTF2F1|HNRNPA1|HNRNPF|KRAS|HNRNPM|NRAS|POLR2C|POLR2L|PTBP1|PTPN11|SHC1|TIA1|TIAL1,-0.7156321561328629,0,19,0,0,-3.543256481779268,3.6029343269678624,
0,0,1,0.0,0.0,-3.4466390378714094,GO:0051146,M001,1,0,GO Biological Processes,19,striated muscle cell differentiation,19_GO:0032502 developmental process,-3.4466390378714094,1.97180136691679,3.811728952061493,5157,61,1029,24,2.3323615160349855,0.4705064588868515,858|3192|4205|4208|4756|5532|5573|5738|6272|6416|6443|6474|7248|7422|8837|9043|9948|10611|11214|23363|29766|80005|80313|85461,CAV2|HNRNPU|MEF2A|MEF2C|NEO1|PPP3CB|PRKAR1A|PTGFRN|SORT1|MAP2K4|SGCB|SHOX2|TSC1|VEGFA|CFLAR|SPAG9|WDR1|PDLIM5|AKAP13|OBSL1|TMOD3|DOCK5|LRRC27|TANC1,-0.9977957936830953,0,20,1,1,-3.4466390378714094,2.6532327216600926,
0,0,1,0.0,0.0,-3.052974965116837,GO:0042692,M001,1,0,GO Biological Processes,19,muscle cell differentiation,19_GO:0032502 developmental process,-3.052974965116837,1.776285197623353,3.4712252786086877,5157,79,1029,28,2.7210884353741496,0.5071926978136982,858|3021|3192|4205|4208|4756|4851|5532|5573|5738|6095|6272|6416|6443|6474|7248|7422|8837|9043|9948|10611|11214|23363|25842|29766|80005|80313|85461,CAV2|H3-3B|HNRNPU|MEF2A|MEF2C|NEO1|NOTCH1|PPP3CB|PRKAR1A|PTGFRN|RORA|SORT1|MAP2K4|SGCB|SHOX2|TSC1|VEGFA|CFLAR|SPAG9|WDR1|PDLIM5|AKAP13|OBSL1|ASF1A|TMOD3|DOCK5|LRRC27|TANC1,-0.7284337872106702,0,20,0,0,-3.4466390378714094,2.6532327216600926,
0,0,1,0.0,0.0,-2.818949612802184,GO:0055006,M001,1,0,GO Biological Processes,19,cardiac cell development,19_GO:0032502 developmental process,-2.818949612802184,2.6377167408316713,3.5703668074409443,5157,19,1029,10,0.9718172983479106,0.3058186943799978,3192|4205|4851|6416|6443|6474|7422|10611|23363|80313,HNRNPU|MEF2A|NOTCH1|MAP2K4|SGCB|SHOX2|VEGFA|PDLIM5|OBSL1|LRRC27,-0.6277485835608798,0,20,0,0,-3.4466390378714094,2.6532327216600926,
0,0,1,0.0,0.0,-2.650629059226594,GO:0055007,M001,1,0,GO Biological Processes,19,cardiac muscle cell differentiation,19_GO:0032502 developmental process,-2.650629059226594,2.313074680421619,3.350961137186459,5157,26,1029,12,1.1661807580174928,0.3346786722300288,3192|4205|4208|6416|6443|6474|7248|7422|10611|11214|23363|80313,HNRNPU|MEF2A|MEF2C|MAP2K4|SGCB|SHOX2|TSC1|VEGFA|PDLIM5|AKAP13|OBSL1|LRRC27,-0.5347146750077191,0,20,0,0,-3.4466390378714094,2.6532327216600926,
0,0,1,0.0,0.0,-2.6029254538417903,GO:0055013,M001,1,0,GO Biological Processes,19,cardiac muscle cell development,19_GO:0032502 developmental process,-2.6029254538417903,2.6532327216600926,3.408561945725343,5157,17,1029,9,0.8746355685131195,0.2902674104278091,3192|4205|6416|6443|6474|7422|10611|23363|80313,HNRNPU|MEF2A|MAP2K4|SGCB|SHOX2|VEGFA|PDLIM5|OBSL1|LRRC27,-0.5341655827017047,0,20,0,0,-3.4466390378714094,2.6532327216600926,
0,0,1,0.0,0.0,-2.5807345076528816,GO:0035051,M001,1,0,GO Biological Processes,19,cardiocyte differentiation,19_GO:0032502 developmental process,-2.5807345076528816,2.126159554730983,3.24001210445867,5157,33,1029,14,1.3605442176870748,0.361138655469974,3192|4205|4208|4851|5594|6416|6443|6474|7248|7422|10611|11214|23363|80313,HNRNPU|MEF2A|MEF2C|NOTCH1|MAPK1|MAP2K4|SGCB|SHOX2|TSC1|VEGFA|PDLIM5|AKAP13|OBSL1|LRRC27,-0.5331172485838328,0,20,0,0,-3.4466390378714094,2.6532327216600926,
1,0,0,-3.3989215794910956,0.0,0.0,GO:0071345,M100,1,0,GO Biological Processes,19,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-3.3989215794910956,1.6856972016264054,3.69516172989504,5157,185,678,41,6.047197640117994,0.915413059169713,355|558|677|824|1687|1974|2730|2923|3309|3383|3552|3572|3597|4089|4238|4311|5245|5781|5887|6188|6428|6778|6810|6885|7357|7520|8531|8570|9125|9521|23411|23521|26060|27086|55914|57506|64343|81792|84522|140885|340061,FAS|AXL|ZFP36L1|CAPN2|GSDME|EIF4A2|GCLM|PDIA3|HSPA5|ICAM1|IL1A|IL6ST|IL13RA1|SMAD4|MFAP3|MME|PHB1|PTPN11|RAD23B|RPS3|SRSF3|STAT6|STX4|MAP3K7|UGCG|XRCC5|YBX3|KHSRP|CNOT9|EEF1E1|SIRT1|RPL13A|APPL1|FOXP1|ERBIN|MAVS|AZI2|ADAMTS12|JAGN1|SIRPA|STING1,-0.9555412310042839,0,21,1,1,-3.3989215794910956,1.6856972016264054,
1,0,0,-3.3350554544620645,0.0,0.0,WP5083,M100,1,0,WikiPathways,27,Neuroinflammation and glutamatergic signaling,,-3.3350554544620645,2.597237211310166,3.9946326744658642,5157,41,678,14,2.0648967551622417,0.5461394098805699,1738|2752|3552|3572|3597|4087|4089|5500|5501|6778|10645|26012|54407|81539,DLD|GLUL|IL1A|IL6ST|IL13RA1|SMAD2|SMAD4|PPP1CB|PPP1CC|STAT6|CAMKK2|NSMF|SLC38A2|SLC38A1,-0.9051474277977428,0,22,1,1,-3.3350554544620645,2.597237211310166,
0,0,1,0.0,0.0,-3.3259321976894993,WP4148,M001,1,0,WikiPathways,27,Splicing factor NOVA regulated synaptic proteins,,-3.3259321976894993,2.948036357400103,4.016375014677819,5157,17,1029,10,0.9718172983479106,0.3058186943799978,334|490|858|1946|2037|2054|4756|5601|8573|10243,APLP2|ATP2B1|CAV2|EFNA5|EPB41L2|STX2|NEO1|MAPK9|CASK|GPHN,-0.9051271577222907,0,23,1,1,-3.3259321976894993,2.948036357400103,
1,0,0,-3.3022074865561333,0.0,0.0,GO:2001244,M100,1,0,GO Biological Processes,19,positive regulation of intrinsic apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-3.3022074865561333,3.1692477876106193,4.143906253987678,5157,24,678,10,1.4749262536873156,0.46296023567419864,637|1687|4170|6188|6421|6477|8575|10399|10955|23411,BID|GSDME|MCL1|RPS3|SFPQ|SIAH1|PRKRA|RACK1|SERINC3|SIRT1,-0.9051271577222907,0,24,1,1,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.865927785258512,0.0,0.0,GO:2001235,M100,1,0,GO Biological Processes,19,positive regulation of apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.865927785258512,2.2818584070796457,3.5434221803543324,5157,50,678,15,2.2123893805309733,0.564882151911962,355|637|1495|1687|2923|4170|6188|6421|6477|8575|9521|10399|10616|10955|23411,FAS|BID|CTNNA1|GSDME|PDIA3|MCL1|RPS3|SFPQ|SIAH1|PRKRA|EEF1E1|RACK1|RBCK1|SERINC3|SIRT1,-0.6548349515870063,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.7719549016591145,0.0,0.0,GO:0043068,M100,1,0,GO Biological Processes,19,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.7719549016591145,1.6174092157461095,3.223168858058265,5157,174,678,37,5.457227138643068,0.8723390942242827,142|355|488|637|824|1495|1654|1676|1687|1785|2923|3491|4089|4170|5245|5481|5978|6188|6421|6477|7072|8575|9521|10181|10276|10399|10498|10550|10616|10955|23411|27086|27166|27250|55749|57805|285237,PARP1|FAS|ATP2A2|BID|CAPN2|CTNNA1|DDX3X|DFFA|GSDME|DNM2|PDIA3|CCN1|SMAD4|MCL1|PHB1|PPID|REST|RPS3|SFPQ|SIAH1|TIA1|PRKRA|EEF1E1|RBM5|NET1|RACK1|CARM1|ARL6IP5|RBCK1|SERINC3|SIRT1|FOXP1|PRELID1|PDCD4|CCAR1|CCAR2|C3orf38,-0.6044615134735285,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.5604867667846283,0.0,0.0,GO:0051881,M100,1,0,GO Biological Processes,19,regulation of mitochondrial membrane potential,19_GO:0065007 biological regulation,-2.5604867667846283,2.622825755263961,3.4093976098700627,5157,29,678,10,1.4749262536873156,0.46296023567419864,142|637|2730|7415|10399|10550|23530|27068|27166|65018,PARP1|BID|GCLM|VCP|RACK1|ARL6IP5|NNT|PPA2|PRELID1|PINK1,-0.5193678007524967,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.489956391025734,0.0,0.0,GO:0043281,M100,1,0,GO Biological Processes,19,regulation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0008152 metabolic process,-2.489956391025734,2.173198482932996,3.2101465438632313,5157,49,678,14,2.0648967551622417,0.5461394098805699,355|637|1654|5978|6188|7415|8996|10016|10399|10550|23411|55031|79886|80196,FAS|BID|DDX3X|REST|RPS3|VCP|NOL3|PDCD6|RACK1|ARL6IP5|SIRT1|USP47|CAAP1|RNF34,-0.49502152497336105,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.4503837914934383,0.0,0.0,GO:0043065,M100,1,0,GO Biological Processes,19,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-2.4503837914934383,1.5752474210608995,2.9581185869111506,5157,169,678,35,5.162241887905605,0.8497574245929861,355|488|637|824|1495|1654|1676|1687|1785|2923|3491|4089|4170|5245|5481|5978|6188|6421|6477|7072|8575|9521|10181|10276|10399|10498|10550|10616|10955|23411|27166|27250|55749|57805|285237,FAS|ATP2A2|BID|CAPN2|CTNNA1|DDX3X|DFFA|GSDME|DNM2|PDIA3|CCN1|SMAD4|MCL1|PHB1|PPID|REST|RPS3|SFPQ|SIAH1|TIA1|PRKRA|EEF1E1|RBM5|NET1|RACK1|CARM1|ARL6IP5|RBCK1|SERINC3|SIRT1|PRELID1|PDCD4|CCAR1|CCAR2|C3orf38,-0.4785629958373837,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.27720777095877,0.0,0.0,GO:0052548,M100,1,0,GO Biological Processes,19,regulation of endopeptidase activity,19_GO:0008152 metabolic process,-2.27720777095877,1.8755000606134078,2.930863616601845,5157,73,678,18,2.6548672566371683,0.6173958124677656,355|637|1654|1992|5978|6188|7415|8996|10016|10197|10399|10550|23411|26999|27166|55031|79886|80196,FAS|BID|DDX3X|SERPINB1|REST|RPS3|VCP|NOL3|PDCD6|PSME3|RACK1|ARL6IP5|SIRT1|CYFIP2|PRELID1|USP47|CAAP1|RNF34,-0.3716465175452322,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.2576278533040313,0.0,0.0,GO:2000116,M100,1,0,GO Biological Processes,19,regulation of cysteine-type endopeptidase activity,19_GO:0008152 metabolic process,-2.2576278533040313,2.001630181648812,2.95828841170458,5157,57,678,15,2.2123893805309733,0.564882151911962,355|637|1654|5978|6188|7415|8996|10016|10399|10550|23411|26999|55031|79886|80196,FAS|BID|DDX3X|REST|RPS3|VCP|NOL3|PDCD6|RACK1|ARL6IP5|SIRT1|CYFIP2|USP47|CAAP1|RNF34,-0.3629439533495661,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.185742695023901,0.0,0.0,GO:0052547,M100,1,0,GO Biological Processes,19,regulation of peptidase activity,19_GO:0008152 metabolic process,-2.185742695023901,1.806471238938053,2.828206171811989,5157,80,678,19,2.8023598820059,0.633833175631756,355|637|1654|1992|5978|6188|7415|8996|10016|10197|10399|10550|23411|26999|27166|55031|65018|79886|80196,FAS|BID|DDX3X|SERPINB1|REST|RPS3|VCP|NOL3|PDCD6|PSME3|RACK1|ARL6IP5|SIRT1|CYFIP2|PRELID1|USP47|PINK1|CAAP1|RNF34,-0.33063405337941826,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.1559141771542985,0.0,0.0,GO:0010952,M100,1,0,GO Biological Processes,19,positive regulation of peptidase activity,19_GO:0048518 positive regulation of biological process,-2.1559141771542985,2.0091835030889964,2.8729860323435656,5157,53,678,14,2.0648967551622417,0.5461394098805699,355|637|1654|5978|6188|7415|10016|10197|10399|10550|23411|26999|27166|65018,FAS|BID|DDX3X|REST|RPS3|VCP|PDCD6|PSME3|RACK1|ARL6IP5|SIRT1|CYFIP2|PRELID1|PINK1,-0.3213272026544175,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.016720470793311,0.0,0.0,GO:2001056,M100,1,0,GO Biological Processes,19,positive regulation of cysteine-type endopeptidase activity,19_GO:0048518 positive regulation of biological process,-2.016720470793311,2.1453369639210345,2.793162546110263,5157,39,678,11,1.6224188790560472,0.48519321469368204,355|637|1654|5978|6188|7415|10016|10399|10550|23411|26999,FAS|BID|DDX3X|REST|RPS3|VCP|PDCD6|RACK1|ARL6IP5|SIRT1|CYFIP2,-0.28003903842759,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-2.0098614323412076,0.0,0.0,GO:0043280,M100,1,0,GO Biological Processes,19,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0048518 positive regulation of biological process,-2.0098614323412076,2.237116085372202,2.815584102514721,5157,34,678,10,1.4749262536873156,0.46296023567419864,355|637|1654|5978|6188|7415|10016|10399|10550|23411,FAS|BID|DDX3X|REST|RPS3|VCP|PDCD6|RACK1|ARL6IP5|SIRT1,-0.28003903842759,0,24,0,0,-3.3022074865561333,3.1692477876106193,
1,0,0,-3.1891243273133587,0.0,0.0,M7997,M100,1,0,Canonical Pathways,11,SA CASPASE CASCADE,,-3.1891243273133587,5.432996207332491,4.565869928825189,5157,7,678,5,0.7374631268436578,0.32858519640921113,142|355|1676|6720|6721,PARP1|FAS|DFFA|SREBF1|SREBF2,-0.8111369403885385,0,25,1,1,-3.1891243273133587,7.606194690265487,
1,0,0,-2.645173651212175,0.0,0.0,GO:0045542,M100,1,0,GO Biological Processes,19,positive regulation of cholesterol biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.645173651212175,7.606194690265487,4.452670506004896,5157,3,678,3,0.4424778761061947,0.25489890685040995,5562|6720|6721,PRKAA1|SREBF1|SREBF2,-0.5347146750077191,0,25,0,0,-3.1891243273133587,7.606194690265487,
1,0,0,-2.645173651212175,0.0,0.0,GO:0106120,M100,1,0,GO Biological Processes,19,positive regulation of sterol biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.645173651212175,7.606194690265487,4.452670506004896,5157,3,678,3,0.4424778761061947,0.25489890685040995,5562|6720|6721,PRKAA1|SREBF1|SREBF2,-0.5347146750077191,0,25,0,0,-3.1891243273133587,7.606194690265487,
1,0,0,-2.510178217549812,0.0,0.0,WP2011,M100,1,0,WikiPathways,27,SREBF and miR33 in cholesterol and lipid homeostasis,,-2.510178217549812,4.225663716814159,3.7679214878627474,5157,9,678,5,0.7374631268436578,0.32858519640921113,3949|5562|6720|6721|23411,LDLR|PRKAA1|SREBF1|SREBF2|SIRT1,-0.5021643756756616,0,25,0,0,-3.1891243273133587,7.606194690265487,
1,0,0,-2.0880153145599487,0.0,0.0,GO:0090205,M100,1,0,GO Biological Processes,19,positive regulation of cholesterol metabolic process,19_GO:0048518 positive regulation of biological process,-2.0880153145599487,5.704646017699115,3.6619098349837045,5157,4,678,3,0.4424778761061947,0.25489890685040995,5562|6720|6721,PRKAA1|SREBF1|SREBF2,-0.3190367789184187,0,25,0,0,-3.1891243273133587,7.606194690265487,
1,0,0,-2.0880153145599487,0.0,0.0,GO:1904177,M100,1,0,GO Biological Processes,19,regulation of adipose tissue development,19_GO:0032502 developmental process,-2.0880153145599487,5.704646017699115,3.6619098349837045,5157,4,678,3,0.4424778761061947,0.25489890685040995,142|5562|23411,PARP1|PRKAA1|SIRT1,-0.3190367789184187,0,25,0,0,-3.1891243273133587,7.606194690265487,
0,1,0,0.0,-3.1698777633460873,0.0,GO:0090316,M010,1,0,GO Biological Processes,19,positive regulation of intracellular protein transport,19_GO:0051179 localization,-3.1698777633460873,2.1735359361135758,3.734059772564475,5157,70,644,19,2.950310559006211,0.6667883573658826,208|1432|2932|4088|5663|5901|7332|8882|10425|23435|51100|51128|51496|54741|55754|56681|56947|57602|118424,AKT2|MAPK14|GSK3B|SMAD3|PSEN1|RAN|UBE2L3|ZPR1|ARIH2|TARDBP|SH3GLB1|SAR1B|CTDSPL2|LEPROT|TMEM30A|SAR1A|MFF|USP36|UBE2J2,-0.7965352814670305,0,26,1,1,-3.1698777633460873,3.0029114906832297,
0,1,0,0.0,-3.020800663132073,0.0,GO:0032388,M010,1,0,GO Biological Processes,19,positive regulation of intracellular transport,19_GO:0051179 localization,-3.020800663132073,1.9593465045592706,3.545701588042612,5157,94,644,23,3.5714285714285716,0.731275320846359,208|1432|2932|4088|5663|5901|6794|7332|8882|10425|23435|51100|51128|51496|53407|54741|55754|55781|56681|56947|57602|118424|128637,AKT2|MAPK14|GSK3B|SMAD3|PSEN1|RAN|STK11|UBE2L3|ZPR1|ARIH2|TARDBP|SH3GLB1|SAR1B|CTDSPL2|STX18|LEPROT|TMEM30A|RIOK2|SAR1A|MFF|USP36|UBE2J2|TBC1D20,-0.7156321561328629,0,26,0,0,-3.1698777633460873,3.0029114906832297,
0,1,0,0.0,-2.759042832330792,0.0,GO:0033157,M010,1,0,GO Biological Processes,19,regulation of intracellular protein transport,19_GO:0051179 localization,-2.759042832330792,1.8793731778425657,3.3198666090916213,5157,98,644,23,3.5714285714285716,0.731275320846359,208|1432|2932|4088|5663|5901|7332|8882|9818|10425|23435|51009|51100|51128|51496|51569|54741|55754|56681|56947|57602|118424|258010,AKT2|MAPK14|GSK3B|SMAD3|PSEN1|RAN|UBE2L3|ZPR1|NUP58|ARIH2|TARDBP|DERL2|SH3GLB1|SAR1B|CTDSPL2|UFM1|LEPROT|TMEM30A|SAR1A|MFF|USP36|UBE2J2|SVIP,-0.5982370405240458,0,26,0,0,-3.1698777633460873,3.0029114906832297,
0,1,0,0.0,-2.27171646281154,0.0,GO:0032386,M010,1,0,GO Biological Processes,19,regulation of intracellular transport,19_GO:0051179 localization,-2.27171646281154,1.6015527950310562,2.8242120657619476,5157,150,644,30,4.658385093167702,0.8304548234115571,208|1432|2932|4088|5663|5901|5936|6794|7332|7874|8882|9818|10425|23435|51009|51100|51128|51496|51569|51652|53407|54741|55754|55781|56681|56947|57602|118424|128637|258010,AKT2|MAPK14|GSK3B|SMAD3|PSEN1|RAN|RBM4|STK11|UBE2L3|USP7|ZPR1|NUP58|ARIH2|TARDBP|DERL2|SH3GLB1|SAR1B|CTDSPL2|UFM1|CHMP3|STX18|LEPROT|TMEM30A|RIOK2|SAR1A|MFF|USP36|UBE2J2|TBC1D20|SVIP,-0.36772589639723297,0,26,0,0,-3.1698777633460873,3.0029114906832297,
0,1,0,0.0,-2.1615743905382003,0.0,GO:0046824,M010,1,0,GO Biological Processes,19,positive regulation of nucleocytoplasmic transport,19_GO:0051179 localization,-2.1615743905382003,2.4851681302206043,3.0294747228903613,5157,29,644,9,1.3975155279503106,0.4625719738259185,1432|2932|4088|5663|5901|8882|23435|51496|55781,MAPK14|GSK3B|SMAD3|PSEN1|RAN|ZPR1|TARDBP|CTDSPL2|RIOK2,-0.3243065773905478,0,26,0,0,-3.1698777633460873,3.0029114906832297,
0,1,0,0.0,-2.0581085443491305,0.0,GO:0042306,M010,1,0,GO Biological Processes,19,regulation of protein import into nucleus,19_GO:0051179 localization,-2.0581085443491305,2.5624844720496895,2.9580745281534755,5157,25,644,8,1.2422360248447204,0.436460303458882,1432|4088|5663|5901|8882|9818|23435|51569,MAPK14|SMAD3|PSEN1|RAN|ZPR1|NUP58|TARDBP|UFM1,-0.29596943323790587,0,26,0,0,-3.1698777633460873,3.0029114906832297,
0,1,0,0.0,-2.0081455236349197,0.0,GO:0042307,M010,1,0,GO Biological Processes,19,positive regulation of protein import into nucleus,19_GO:0051179 localization,-2.0081455236349197,3.0029114906832297,3.030851574097913,5157,16,644,6,0.9316770186335404,0.3785795611965228,1432|4088|5663|5901|8882|23435,MAPK14|SMAD3|PSEN1|RAN|ZPR1|TARDBP,-0.28003903842759,0,26,0,0,-3.1698777633460873,3.0029114906832297,
1,0,0,-3.1459245497361255,0.0,0.0,WP3888,M100,1,0,WikiPathways,27,VEGFA-VEGFR2 signaling,,-3.1459245497361255,1.629898862199747,3.49780034366977,5157,196,678,42,6.1946902654867255,0.925781850122776,355|813|824|1213|1495|1500|1969|1981|2624|3320|3383|3491|3939|4193|4627|4673|5562|5717|5781|5906|5954|6155|6386|6464|6778|7086|7414|7430|8411|8575|8667|8754|8826|10399|10645|23521|26986|55692|56905|57326|83939|84790,FAS|CALU|CAPN2|CLTC|CTNNA1|CTNND1|EPHA2|EIF4G1|GATA2|HSP90AA1|ICAM1|CCN1|LDHA|MDM2|MYH9|NAP1L1|PRKAA1|PSMD11|PTPN11|RAP1A|RCN1|RPL27|SDCBP|SHC1|STAT6|TKT|VCL|EZR|EEA1|PRKRA|EIF3H|ADAM9|IQGAP1|RACK1|CAMKK2|RPL13A|PABPC1|LUC7L|C15orf39|PBXIP1|EIF2A|TUBA1C,-0.7919005431393804,0,27,1,1,-3.1459245497361255,1.629898862199747,
1,0,0,-3.0777637789659855,0.0,0.0,GO:0061077,M100,1,0,GO Biological Processes,19,chaperone-mediated protein folding,19_GO:0008152 metabolic process,-3.0777637789659855,2.6845393024466424,3.83388603229019,5157,34,678,12,1.7699115044247788,0.506387756608261,908|1676|2288|3309|3313|5201|5481|6767|9601|22948|26973|51182,CCT6A|DFFA|FKBP4|HSPA5|HSPA9|PFDN1|PPID|ST13|PDIA4|CCT5|CHORDC1|HSPA14,-0.7356148172698728,0,28,1,1,-3.0777637789659855,3.4573612228479487,
1,0,0,-2.976706174733699,0.0,0.0,WP2359,M100,1,0,WikiPathways,27,Parkin-ubiquitin proteasomal system pathway,,-2.976706174733699,2.9254594962559564,3.8291362862994047,5157,26,678,10,1.4749262536873156,0.46296023567419864,3309|3313|5713|5714|5715|5717|6477|51182|84790|203068,HSPA5|HSPA9|PSMD7|PSMD8|PSMD9|PSMD11|SIAH1|HSPA14|TUBA1C|TUBB,-0.7111995246810843,0,28,0,0,-3.0777637789659855,3.4573612228479487,
1,0,0,-2.044351388591475,0.0,0.0,GO:0042026,M100,1,0,GO Biological Processes,19,protein refolding,19_GO:0008152 metabolic process,-2.044351388591475,3.4573612228479487,3.174031427038328,5157,11,678,5,0.7374631268436578,0.32858519640921113,567|3309|3313|3320|51182,B2M|HSPA5|HSPA9|HSP90AA1|HSPA14,-0.2955762390382318,0,28,0,0,-3.0777637789659855,3.4573612228479487,
1,0,0,-3.06114185966078,0.0,0.0,GO:0042594,M100,1,0,GO Biological Processes,19,response to starvation,19_GO:0050896 response to stimulus,-3.06114185966078,1.9656458188326538,3.574994143165874,5157,89,678,23,3.392330383480826,0.6952484466239617,355|2752|3178|3309|3992|4149|5562|5610|5828|6720|6721|7486|7534|8131|8428|8565|10985|23367|23411|23710|26100|54407|83939,FAS|GLUL|HNRNPA1|HSPA5|FADS1|MAX|PRKAA1|EIF2AK2|PEX2|SREBF1|SREBF2|WRN|YWHAZ|NPRL3|STK24|YARS1|GCN1|LARP1|SIRT1|GABARAPL1|WIPI2|SLC38A2|EIF2A,-0.7284337872106702,0,29,1,1,-3.06114185966078,1.9796945084252637,
